broadcast_id,live_name,date,start_time,end_time,duration_min,viewer_count,promotion_flag,promotion_text,url
1592750,❤️‍🔥덴프스 라운지 11만 돌파! 최대 LIVE!,2025-04-16,09:59:45,11:59:49,120,158776,0,,https://view.shoppinglive.naver.com/replays/1592750
1598480,덴프스 오픈위크 앵콜전 대표 브랜드 특집! 최대 ~75,2025-04-08,09:59:47,11:43:55,104,168687,0,,https://view.shoppinglive.naver.com/replays/1598480
1592852,역대급 혜택으로 다시 돌아온 오픈위크 앵콜전 라이브🎊,2025-04-02,09:59:44,11:38:57,99,160042,0,,https://view.shoppinglive.naver.com/replays/1592852
1564902,❤️‍🔥저녁 보너스! 브랜드데이 스테디셀러  라이브 쇼,2025-03-25,19:59:45,21:39:09,99,4791,0,,https://view.shoppinglive.naver.com/replays/1564902
1564901,🎉덴프스 브랜드데이 스테디셀러 라이브!🎉,2025-03-25,09:59:47,11:59:50,120,454492,0,,https://view.shoppinglive.naver.com/replays/1564901
1591486,❤️‍🔥보너스! 덴프스 8주년 페스타 LIVE!,2025-03-19,19:59:38,21:37:51,98,143819,0,,https://view.shoppinglive.naver.com/replays/1591486
1564900,❤️‍🔥덴프스 8주년 페스타! 최대 LIVE 쇼!,2025-03-19,09:59:56,11:59:59,120,199365,0,,https://view.shoppinglive.naver.com/replays/1564900
1564899,덴프스 유산균 페스타 LIVE🎊,2025-03-12,09:59:42,11:41:47,102,164220,0,,https://view.shoppinglive.naver.com/replays/1564899
1564898,💫덴프스 3월 설레이는 빅세일 LIVE,2025-03-04,09:59:32,11:44:31,104,192918,0,,https://view.shoppinglive.naver.com/replays/1564898
1544458,💪초강력 세일로 돌아온 최강세일 LIVE,2025-02-18,20:00:01,21:42:24,102,148978,0,,https://view.shoppinglive.naver.com/replays/1544458
1544457,덴프스 초강력 특가 최강세일 LIVE🔥,2025-02-18,09:59:58,12:00:01,120,523964,0,,https://view.shoppinglive.naver.com/replays/1544457
1544454,🌈덴프스 2월엔 혜택도 두배!,2025-02-11,10:00:09,11:51:38,111,160035,0,,https://view.shoppinglive.naver.com/replays/1544454
1544450,💗덴프스 봄 맞이 블루밍데이즈 LIVE💗,2025-02-04,10:00:01,11:40:04,100,163842,0,,https://view.shoppinglive.naver.com/replays/1544450
1520370,🔥풍성한 설 장날! 덴프스 브랜드데이🔥,2025-01-22,20:00:02,21:41:01,100,5601,1,퀴즈 이벤트 / 퀴즈 / 백수오 프리미엄 진 1개월분; 퀴즈 이벤트 / 퀴즈 / 혈당케어 프로 2개월분; 저녁 라이브 특별 깜짝 이벤트 / 자유미션 / 헬리녹스X덴프스 프로바이오틱스 컬렉션,https://view.shoppinglive.naver.com/replays/1520370
1520369,🔥풍성한 설 장날! 덴프스 브랜드데이🔥,2025-01-22,10:00:05,12:00:43,120,460362,1,퀴즈 이벤트 / 퀴즈 / 백수오 프리미엄 진 1개월분; 퀴즈 이벤트 / 퀴즈 / 혈당케어 프로 2개월분; 라이브 특별 깜짝 이벤트 / 자유미션 / 헬리녹스X덴프스 프로바이오틱스 컬렉션,https://view.shoppinglive.naver.com/replays/1520369
1520367,덴프스 설 인기상품 최대 혜택🎁,2025-01-14,10:00:07,11:50:41,110,182713,1,"10만원 이상 구매인증 이벤트 / 구매인증 / 신세계 상품권 30,000원; 15만원 이상 구매인증 이벤트 / 구매인증 / 신세계 상품권 100,000원; 댓글 이벤트 / 자유미션 / 위시 품목 1개월분; 퀴즈 이벤트 / 퀴즈 / 마그네슘 솔루션 1개월분",https://view.shoppinglive.naver.com/replays/1520367
1520365, 🎉새해 첫 페이백 특집 라이브 쇼!,2025-01-07,10:00:05,11:40:05,100,155626,0,,https://view.shoppinglive.naver.com/replays/1520365
1504269, 2025년 새해맞이! 덴프스로 건강하게 시작!,2024-12-18,10:00:02,11:50:42,110,166632,0,,https://view.shoppinglive.naver.com/replays/1504269
1504267,🎉브랜드데이X유산균 11주년 마지막 라이브!,2024-12-11,20:00:04,21:42:59,102,109901,0,,https://view.shoppinglive.naver.com/replays/1504267
1497455,🎉브랜드데이X유산균 11주년 마지막 라이브!,2024-12-11,10:00:20,12:00:24,120,511297,0,,https://view.shoppinglive.naver.com/replays/1497455
1504260, 🎉유산균 11주년X연말결산 베스트 어워즈,2024-12-04,19:59:56,21:40:30,100,6602,0,,https://view.shoppinglive.naver.com/replays/1504260
1494777,[블루밍데이즈] 🎉덴프스 유산균 11주년 X 연말결산,2024-12-04,10:00:07,12:00:12,120,117526,0,,https://view.shoppinglive.naver.com/replays/1494777
1480379,🔥단 하루! 덴프스의 블랙프라이데이 특집🔥,2024-11-27,10:00:14,12:00:21,120,488009,0,,https://view.shoppinglive.naver.com/replays/1480379
1500759, 🎉덴프스 메가세일 X 메가혜택 라이브 쇼!,2024-11-25,20:00:06,21:41:17,101,138415,0,,https://view.shoppinglive.naver.com/replays/1500759
1494559, 🎉덴프스 메가세일 X 메가혜택 라이브,2024-11-25,10:00:06,12:00:09,120,465636,0,,https://view.shoppinglive.naver.com/replays/1494559
1478860,🎉네이버 OPENRUN X 11주년 라이브 특가쇼🎉,2024-11-20,20:50:01,22:30:48,100,126131,0,,https://view.shoppinglive.naver.com/replays/1478860
1478859,🎉네이버 OPENRUN X 11주년 라이브 특가쇼🎉,2024-11-20,10:00:20,12:00:24,120,463290,0,,https://view.shoppinglive.naver.com/replays/1478859
1496077,저녁! 덴마크 유산균이야기 11주년 특집 X 브랜드데이,2024-11-13,20:50:04,22:35:15,105,110722,0,,https://view.shoppinglive.naver.com/replays/1496077
1464770,덴마크 유산균이야기 11주년 특집 X 브랜드데이,2024-11-13,10:03:43,12:03:52,120,475755,0,,https://view.shoppinglive.naver.com/replays/1464770
1464556,[블루밍데이즈] 🎉유산균이야기 11주년 특집 라이브!,2024-11-11,10:00:10,11:50:55,110,181775,0,,https://view.shoppinglive.naver.com/replays/1464556
1464553,[덴프스]🎉강세일 중 최강혜택👍 최강세일 LIVE,2024-11-06,20:50:04,22:35:37,105,5164,0,,https://view.shoppinglive.naver.com/replays/1464553
1464552,[덴프스]🎉강세일 중 최강혜택👍 최강세일 LIVE,2024-11-06,09:59:52,12:00:54,121,182184,0,,https://view.shoppinglive.naver.com/replays/1464552
1443793,🔥[덴프스] 라운지 7만돌파 풍성한 혜택 라이브 쇼!,2024-10-30,10:00:05,11:45:49,105,157390,0,,https://view.shoppinglive.naver.com/replays/1443793
1471635,덴프스 실속구성! 깜짝 LIVE,2024-10-28,10:01:11,11:06:41,65,3945,0,,https://view.shoppinglive.naver.com/replays/1471635
1471633,1시간! 실속구성 깜짝 쇼핑LIVE!,2024-10-24,18:59:53,20:09:21,69,4571,0,,https://view.shoppinglive.naver.com/replays/1471633
1443792,🎉[덴프스] 쇼핑페스타 화려한 특가 피날레!,2024-10-23,10:00:04,12:00:56,120,146721,0,,https://view.shoppinglive.naver.com/replays/1443792
1443790,🎉브랜드데이  페스티벌 저녁 추가 페이백까지🎉,2024-10-16,20:50:03,22:26:09,96,5990,0,,https://view.shoppinglive.naver.com/replays/1443790
1443789,[블루밍데이즈] 🎉덴프스 브랜드데이 ~71% 혜택🎉,2024-10-16,10:00:04,12:00:52,120,517084,0,,https://view.shoppinglive.naver.com/replays/1443789
1443788,[덴프스] 단 90분! 풍성한 페이백 LIVE💝,2024-10-07,10:00:02,11:42:33,102,143563,0,,https://view.shoppinglive.naver.com/replays/1443788
1430718,✨짜릿한 9월 마지막 3번째 덴프스데이 특집! ,2024-09-25,10:00:05,12:00:45,120,144918,0,,https://view.shoppinglive.naver.com/replays/1430718
1430716,⏰딱! 90분🚨추석 라스트 특가! 내일 도착보장!,2024-09-10,10:00:04,11:40:00,99,145049,0,,https://view.shoppinglive.naver.com/replays/1430716
1427188,🔥덴프스 추석장날!  저녁 스페셜 특가까지🙇‍♀,2024-09-04,20:49:58,22:26:17,96,6590,0,,https://view.shoppinglive.naver.com/replays/1427188
1409935,[덴프스] 🎁추석장날 건강식품 특특가 LIVE🔔,2024-09-04,10:00:19,11:42:34,102,137855,0,,https://view.shoppinglive.naver.com/replays/1409935
1401988,[덴프스] ❤️‍🔥한가위 얼리버드! 라이브 특집🔥,2024-08-28,10:00:01,11:41:47,101,138884,0,,https://view.shoppinglive.naver.com/replays/1401988
1419656,[덴프스] 30분! 실속 쇼핑라이브🤑🍀,2024-08-26,10:00:00,10:35:56,35,4457,0,,https://view.shoppinglive.naver.com/replays/1419656
1401987,🎉8/21 🎉브랜드데이 ~73% 저녁 추가 페이백!,2024-08-21,20:49:59,22:31:29,101,117992,0,,https://view.shoppinglive.naver.com/replays/1401987
1401984,🎉브랜드데이 ~73% 라이브 한정 특가! ,2024-08-21,10:00:11,12:00:14,120,456246,0,,https://view.shoppinglive.naver.com/replays/1401984
1394126,⚡덴프스 최강세일! 73%  LIVE 혜택❄️,2024-08-07,10:00:00,12:00:04,120,134158,0,,https://view.shoppinglive.naver.com/replays/1394126
1376502,[덴프스] 네이버 페이백데이 축제🤑🍀,2024-07-25,09:59:58,11:41:01,101,129928,0,,https://view.shoppinglive.naver.com/replays/1376502
1373767,🌈덴프스데이 앵콜! 1+1 타임세일🎁,2024-07-16,20:49:59,22:04:45,74,104553,1,💗깜짝! 퀴즈 이벤트💗 / 퀴즈 / 이노시톨 우먼 1박스,https://view.shoppinglive.naver.com/replays/1373767
1351206,🌈덴프스데이 앵콜! 1+1 타임세일💗,2024-07-16,10:00:00,11:40:59,100,334410,1,💗깜짝! 퀴즈 이벤트💗 / 퀴즈 / 스타벅스 아이스 카페 아메리카노,https://view.shoppinglive.naver.com/replays/1351206
1351204,🧡라운지 4만명 돌파 기념 평점 4.8 UP🙇‍♂,2024-07-10,10:00:06,11:40:32,100,316010,0,,https://view.shoppinglive.naver.com/replays/1351204
1351203,🎉브랜드데이 스테디셀러 ~70% 저녁은 페이백까지!,2024-07-03,20:50:01,22:34:56,104,116038,0,,https://view.shoppinglive.naver.com/replays/1351203
1351201,🎉브랜드데이 스테디셀러 총집합! ~70% 혜택🎉,2024-07-03,10:00:00,12:00:04,120,380496,0,,https://view.shoppinglive.naver.com/replays/1351201
1330848,🌈 [덴프스] 100% N페이 페이백 + 단 1시간!,2024-06-26,10:00:04,11:11:28,71,342112,0,,https://view.shoppinglive.naver.com/replays/1330848
1330847, [더보장데이] 덴프스❤️ 90분한정 혜택 LIVE,2024-06-19,19:00:00,20:40:31,100,4393,0,,https://view.shoppinglive.naver.com/replays/1330847
1330846,[더보장데이] 덴프스❤️ 최다혜택 보장 LIVE,2024-06-19,10:00:01,11:40:56,100,364691,0,,https://view.shoppinglive.naver.com/replays/1330846
1330845,💸 6/12 덴프스 풍성한 브랜드데이 LIVE💸,2024-06-12,10:00:10,12:00:13,120,354198,0,,https://view.shoppinglive.naver.com/replays/1330845
1330844,🎉[덴프스 강세일] 콜라겐 런칭특가 LIVE!,2024-06-03,18:59:57,20:40:23,100,36643,0,,https://view.shoppinglive.naver.com/replays/1330844
1330841,[덴프스] 콜라겐 스킨부스터 런칭특가 LIVE!🔥,2024-06-03,09:59:58,11:36:51,96,293891,0,,https://view.shoppinglive.naver.com/replays/1330841
1324508,[덴프스] 유산균&우먼 베스트템 단 90분 LIVE🔥,2024-05-23,10:00:03,11:36:12,96,290672,0,,https://view.shoppinglive.naver.com/replays/1324508
1319112,건강저격 라이브 - 당신의 마음에 Tak💗,2024-05-13,09:59:58,11:37:39,97,275876,0,,https://view.shoppinglive.naver.com/replays/1319112
1312694,[덴프스] 🔥라운지 2만명 돌파! 혜택 UP LIVE,2024-05-08,20:00:01,21:38:12,98,4916,0,,https://view.shoppinglive.naver.com/replays/1312694
1292350,[덴프스] 🔥라운지 2만명 돌파! 혜택 UP LIVE,2024-05-08,10:00:14,11:37:18,97,303070,0,,https://view.shoppinglive.naver.com/replays/1292350
1292348,🌟어린이날 특집 LIVE! 우리아이 유산균은 덴프스!,2024-05-02,09:59:58,11:36:06,96,292511,0,,https://view.shoppinglive.naver.com/replays/1292348
1293125,덴프스데이 1st 라이브 LIVE,2024-04-23,20:00:01,21:40:58,100,4247,0,,https://view.shoppinglive.naver.com/replays/1293125
1292346,덴프스데이 1st 라이브 LIVE,2024-04-23,10:00:45,11:40:08,99,352122,0,,https://view.shoppinglive.naver.com/replays/1292346
1305047,🌈덴프스와 놀러가요! 피크닉 특집 LIVE,2024-04-16,10:00:06,11:39:48,99,251099,0,,https://view.shoppinglive.naver.com/replays/1305047
1293128,[덴프스] 최대 72% 역대급 브랜드데이 LIVE,2024-04-11,19:59:59,21:40:45,100,8710,0,,https://view.shoppinglive.naver.com/replays/1293128
1293127,[덴프스] 최대 72% 역대급 브랜드데이 LIVE,2024-04-11,09:59:59,11:46:13,106,252615,0,,https://view.shoppinglive.naver.com/replays/1293127
1288273,💪4월 덴프스와 건강해 봄! 유산균 루틴 LIVE,2024-04-02,10:00:02,11:40:56,100,245339,0,,https://view.shoppinglive.naver.com/replays/1288273
1285758,[덴프스 ]❤️‍🔥추가증정 보장!  LIVE❤️‍🔥,2024-03-27,10:00:03,11:40:56,100,221215,0,,https://view.shoppinglive.naver.com/replays/1285758
1267453,[덴프스] 📌최고의 브랜드데이 LIVE 쇼!,2024-03-20,19:59:58,21:42:20,102,268938,0,,https://view.shoppinglive.naver.com/replays/1267453
1267451,[덴프스] 📌최고의 브랜드데이 LIVE 쇼!,2024-03-20,09:59:59,11:48:53,108,258540,0,,https://view.shoppinglive.naver.com/replays/1267451
1267454,[덴프스] 트루바이타민 7주년 기념 BIG LIVE!,2024-03-13,10:00:03,11:42:33,102,257752,0,,https://view.shoppinglive.naver.com/replays/1267454
1263925,덴프스 비타민 7주년! 단하루 최다혜택 LIVE💫,2024-03-06,10:00:16,11:44:48,104,250718,0,,https://view.shoppinglive.naver.com/replays/1263925
1231335,[덴프스 ~68%] ❤️‍🔥봄 건강관리 특가 찬스!,2024-02-27,09:49:57,11:06:01,76,253343,0,,https://view.shoppinglive.naver.com/replays/1231335
1231332,[덴프스] 단 하루! 최대 72% 브랜드데이 LIVE,2024-02-19,20:50:01,22:30:42,100,295593,0,,https://view.shoppinglive.naver.com/replays/1231332
1231329,[덴프스] 단 하루! 최대 72% 브랜드데이 LIVE,2024-02-19,09:50:00,11:32:50,102,262755,0,,https://view.shoppinglive.naver.com/replays/1231329
1231326,[덴프스] 지금사면 젤 이득! 3+1 이득데이 LIVE,2024-02-14,09:50:05,11:35:23,105,12190,0,,https://view.shoppinglive.naver.com/replays/1231326
1231325,🎉덴프스 최대 72% The 보장데이🎉,2024-02-06,18:59:59,20:11:03,71,4067,0,,https://view.shoppinglive.naver.com/replays/1231325
1231320,🎉덴프스 최대 72% The 보장데이🎉,2024-02-06,09:50:02,11:30:29,100,72435,0,,https://view.shoppinglive.naver.com/replays/1231320
1205299,[덴프스] 설레는 설맞이 명절 선물 특집 LIVE🎊,2024-01-30,19:00:03,20:35:41,95,8746,0,,https://view.shoppinglive.naver.com/replays/1205299
1205298,[덴프스] 설레는 설맞이 명절 선물 특집 LIVE🎊,2024-01-30,09:59:57,11:12:24,72,5516,0,,https://view.shoppinglive.naver.com/replays/1205298
1205297,[덴프스] 유산균 1500만개 돌파 특집 LIVE!,2024-01-23,18:59:57,20:40:08,100,7450,0,,https://view.shoppinglive.naver.com/replays/1205297
1205296,[덴프스] 유산균 1500만개 돌파 특집 LIVE!,2024-01-23,10:00:04,11:08:23,68,5023,0,,https://view.shoppinglive.naver.com/replays/1205296
1208232,[덴프스] 🎉~68% 브랜드데이 LIVE🎉,2024-01-11,19:59:59,21:37:43,97,274037,0,,https://view.shoppinglive.naver.com/replays/1208232
1208228,[덴프스] 🎉~68% 브랜드데이 LIVE🎉,2024-01-11,09:59:56,11:45:15,105,260893,0,,https://view.shoppinglive.naver.com/replays/1208228
1205295,[덴프스] 신년맞이 우리아이 건강특집 LIVE,2024-01-09,10:00:07,11:08:19,68,3455,0,,https://view.shoppinglive.naver.com/replays/1205295
1205294,[덴프스] 내 몸에 건강이 TAK! 새해 첫 LIVE!,2024-01-04,19:59:57,21:38:08,98,11249,0,,https://view.shoppinglive.naver.com/replays/1205294
1205293,[덴프스] 내 몸에 건강이 TAK! 새해 첫 LIVE!,2024-01-04,09:59:55,11:08:20,68,4640,0,,https://view.shoppinglive.naver.com/replays/1205293
1192460,[덴프스] 새해맞이 헬시 플러스 LIVE,2023-12-26,10:00:01,11:10:33,70,11132,0,,https://view.shoppinglive.naver.com/replays/1192460
1178296,[덴프스] 덴프스 홀리데이 특집 LIVE,2023-12-06,15:59:59,17:05:38,65,4282,0,,https://view.shoppinglive.naver.com/replays/1178296
1178295,[덴프스] 덴프스 홀리데이 특집 LIVE,2023-12-06,09:59:56,11:40:40,100,14974,0,,https://view.shoppinglive.naver.com/replays/1178295
1155316,[덴프스] 라스트 블랙프라이데이 특집 LIVE,2023-11-30,19:30:07,20:40:28,70,6224,0,,https://view.shoppinglive.naver.com/replays/1155316
1155307,[덴프스] 라스트 블랙프라이데이 특집 LIVE,2023-11-30,10:00:00,12:00:04,120,295290,0,,https://view.shoppinglive.naver.com/replays/1155307
1155296,[덴프스] 브랜드데이 + 유산균이야기 10주년 특집전,2023-11-20,19:29:58,20:36:22,66,15505,0,,https://view.shoppinglive.naver.com/replays/1155296
1155291,[덴프스] 브랜드데이 + 유산균이야기 10주년 특집전,2023-11-20,09:59:58,11:36:13,96,245379,0,,https://view.shoppinglive.naver.com/replays/1155291
1145333,유산균이야기 10주년 + 멤버십데이 역대급 LIVE!,2023-11-17,09:59:48,11:31:38,91,116585,0,,https://view.shoppinglive.naver.com/replays/1145333
1155276,[덴프스] 유산균이야기 10주년 기념 LIVE,2023-11-15,19:29:56,20:40:20,70,6456,0,,https://view.shoppinglive.naver.com/replays/1155276
1155268,[덴프스] 유산균이야기 10주년 기념 LIVE,2023-11-15,09:59:59,11:40:31,100,10234,0,,https://view.shoppinglive.naver.com/replays/1155268
1145309,[덴프스] 런칭기념 앵콜! 유산균이야기 우먼 LIVE ,2023-11-06,10:00:00,11:06:20,66,12910,0,,https://view.shoppinglive.naver.com/replays/1145309
1135252,[덴프스] 덴마크 유산균이야기 우먼 출시! 단독LIVE,2023-10-30,09:59:58,11:05:46,65,8182,0,,https://view.shoppinglive.naver.com/replays/1135252
1117028,[덴프스] 식물성알티지오메가3 아이케어 런칭! LIVE,2023-10-17,19:29:56,20:36:04,66,5081,0,,https://view.shoppinglive.naver.com/replays/1117028
1117025,[덴프스] 식물성알티지오메가3 아이케어 런칭! LIVE,2023-10-17,09:59:57,11:35:54,95,8405,0,,https://view.shoppinglive.naver.com/replays/1117025
1117015,[덴프스] 덴프스와 가볍게! 데일리 루틴 LIVE ,2023-10-04,19:29:56,20:35:29,65,6069,0,,https://view.shoppinglive.naver.com/replays/1117015
1117004,[덴프스] 덴프스와 가볍게! 데일리 루틴 LIVE ,2023-10-04,09:59:59,11:35:50,95,9168,0,,https://view.shoppinglive.naver.com/replays/1117004
1115620,[덴프스] 라스트! 추석 풍성한 선물대첩 LIVE,2023-09-25,19:29:56,20:35:40,65,4873,0,,https://view.shoppinglive.naver.com/replays/1115620
1080757,[덴프스] 라스트! 추석 풍성한 선물대첩 LIVE,2023-09-25,09:59:59,11:35:39,95,5920,0,,https://view.shoppinglive.naver.com/replays/1080757
1080755,[덴프스] 추석 선물대첩 + 단독 기획전 LIVE,2023-09-19,19:59:58,21:36:01,96,12117,0,,https://view.shoppinglive.naver.com/replays/1080755
1080753,[덴프스] 추석 선물대첩 + 단독 기획전 LIVE,2023-09-19,09:59:58,11:05:35,65,7338,0,,https://view.shoppinglive.naver.com/replays/1080753
1080752,"[블루밍데이즈] 기미,주근깨 솔루션 화이트필 정!💡",2023-09-12,10:00:00,11:05:34,65,4166,0,,https://view.shoppinglive.naver.com/replays/1080752
1075328,[덴프스]🍂FALLING IN DENPS LIVE🍂,2023-09-06,19:59:57,21:05:18,65,5107,0,,https://view.shoppinglive.naver.com/replays/1075328
1075319,[덴프스]🍂FALLING IN DENPS LIVE🍂,2023-09-06,09:59:55,11:34:58,95,35128,0,,https://view.shoppinglive.naver.com/replays/1075319
1070052,[덴프스] 🔥활력이 필요한 지금! 비타민특집 LIVE,2023-08-22,19:30:00,20:38:25,68,5007,0,,https://view.shoppinglive.naver.com/replays/1070052
1070051,[덴프스] 🔥활력이 필요한 지금! 비타민특집 LIVE,2023-08-22,10:00:00,11:35:25,95,17361,0,,https://view.shoppinglive.naver.com/replays/1070051
1060993,덴프스가 제안하는 바디 챌린지 LIVE,2023-08-17,10:00:01,11:06:25,66,5416,0,,https://view.shoppinglive.naver.com/replays/1060993
1061018,[덴프스]장 건강 챙겨야 할 때! 쿨~한 쇼핑LIVE,2023-08-08,19:29:55,20:35:31,65,6765,0,,https://view.shoppinglive.naver.com/replays/1061018
1054035,[덴프스]장 건강 챙겨야 할 때! 쿨~한 쇼핑LIVE,2023-08-08,10:00:00,11:35:44,95,16234,0,,https://view.shoppinglive.naver.com/replays/1054035
1051769, [덴프스] 런칭완판! 혈당케어 프로 앵콜 LIVE,2023-07-31,10:30:04,11:32:19,62,6582,0,,https://view.shoppinglive.naver.com/replays/1051769
1021480,[블루밍데이즈] 덴프스 속부터 빛나는 아름다움 이너씰!,2023-07-24,10:00:02,11:05:42,65,10708,0,,https://view.shoppinglive.naver.com/replays/1021480
1032089, [덴프스] 브랜드데이 특집 LIVE!,2023-07-18,19:30:00,21:10:51,100,273591,0,,https://view.shoppinglive.naver.com/replays/1032089
1032088, [덴프스] 브랜드데이 특집 LIVE!,2023-07-18,09:59:56,11:37:23,97,383623,0,,https://view.shoppinglive.naver.com/replays/1032088
1007555,[덴프스] 나에게 탁! 맞는 덴프스 비타민 LIVE,2023-06-25,19:29:57,20:35:59,66,7450,0,,https://view.shoppinglive.naver.com/replays/1007555
1002955,2023 덴프스 상반기 베스트 LIVE!,2023-06-20,19:30:04,20:35:18,65,236077,0,,https://view.shoppinglive.naver.com/replays/1002955
1002948,2023 덴프스 상반기 베스트 LIVE!,2023-06-20,09:59:57,11:35:05,95,221098,0,,https://view.shoppinglive.naver.com/replays/1002948
