"video_url","time","nickname","comment"
"D_https://view.shoppinglive.naver.com/replays/1713193?fm=shoppinglive&sn=home","00:05:00","꿀땡이","안녕하세요"
"D_https://view.shoppinglive.naver.com/replays/1713193?fm=shoppinglive&sn=home","00:05:00","선물같은오늘","안녕하세요"
"D_https://view.shoppinglive.naver.com/replays/1713193?fm=shoppinglive&sn=home","00:05:00","배부른가분살모사","안녕하세요"
"D_https://view.shoppinglive.naver.com/replays/1713193?fm=shoppinglive&sn=home","00:05:00","러블리핑크","안녕하세요 반갑습니다 단우님 나오셨군요"
"D_https://view.shoppinglive.naver.com/replays/1713193?fm=shoppinglive&sn=home","00:05:00","배부른가분살모사","ㅎㅎㅎ"
"D_https://view.shoppinglive.naver.com/replays/1713193?fm=shoppinglive&sn=home","00:05:00","없음","안녕하세요~!"
"D_https://view.shoppinglive.naver.com/replays/1713193?fm=shoppinglive&sn=home","00:05:00","포커페이스","안녕하세요 ~ 추석 앞두고 기다리고 있었어요 ~"
"D_https://view.shoppinglive.naver.com/replays/1713193?fm=shoppinglive&sn=home","00:05:00","없음","기다렸습니다! 라이브~~"
"D_https://view.shoppinglive.naver.com/replays/1713193?fm=shoppinglive&sn=home","00:05:00","꿀땡이","혜택 기대되요"
"D_https://view.shoppinglive.naver.com/replays/1713193?fm=shoppinglive&sn=home","00:05:00","포커페이스","쇼핑백 주는 게 많아서 좋네요"
"D_https://view.shoppinglive.naver.com/replays/1713193?fm=shoppinglive&sn=home","00:05:00","선물같은오늘","빨강박스 이뽀요"
"D_https://view.shoppinglive.naver.com/replays/1713193?fm=shoppinglive&sn=home","00:05:00","seu","어머 쇼호스트 언니 물광 너무 이뻐요 ~~"
"D_https://view.shoppinglive.naver.com/replays/1713193?fm=shoppinglive&sn=home","00:05:00","러블리핑크","단우님 목소리 엄청나요 ㅋㅋ"
"D_https://view.shoppinglive.naver.com/replays/1713193?fm=shoppinglive&sn=home","00:05:00","꿀땡이","반갑습니다"
"D_https://view.shoppinglive.naver.com/replays/1713193?fm=shoppinglive&sn=home","00:05:00","포커페이스","텐션이 엄청 넘치시네요"
"D_https://view.shoppinglive.naver.com/replays/1713193?fm=shoppinglive&sn=home","00:05:00","선물같은오늘","추가적립이 있네요"
"D_https://view.shoppinglive.naver.com/replays/1713193?fm=shoppinglive&sn=home","00:05:00","부엉이5남매","덴프스 너무 좋아요"
"D_https://view.shoppinglive.naver.com/replays/1713193?fm=shoppinglive&sn=home","00:05:00","아이슬란드","안녕하세요"
"D_https://view.shoppinglive.naver.com/replays/1713193?fm=shoppinglive&sn=home","00:05:00","냥이","기다렷어요오오옹"
"D_https://view.shoppinglive.naver.com/replays/1713193?fm=shoppinglive&sn=home","00:05:00","아이슬란드","엄청난 혜택 듣고 왔어요"
"D_https://view.shoppinglive.naver.com/replays/1713193?fm=shoppinglive&sn=home","00:05:00","러블리핑크","드릉드릉"
"D_https://view.shoppinglive.naver.com/replays/1713193?fm=shoppinglive&sn=home","00:05:00","포커페이스","가격할인은 기다리면서 더보기 보면서 봤는데 혜택 기대되네요"
"D_https://view.shoppinglive.naver.com/replays/1713193?fm=shoppinglive&sn=home","00:05:00","부엉이5남매","배가 더부룩하고 아픈게 잦았는대 덴프스를 섭취하고 한결 개운해졌어요"
"D_https://view.shoppinglive.naver.com/replays/1713193?fm=shoppinglive&sn=home","00:05:00","없음","세트구성 선물구성 기대됩니다~~"
"D_https://view.shoppinglive.naver.com/replays/1713193?fm=shoppinglive&sn=home","00:05:00","꿀땡이","쟁여야죠"
"D_https://view.shoppinglive.naver.com/replays/1713193?fm=shoppinglive&sn=home","00:05:00","seu","맞아요 쟁여야죠 ~~"
"D_https://view.shoppinglive.naver.com/replays/1713193?fm=shoppinglive&sn=home","00:05:00","선물같은오늘","포인트 주시네요"
"D_https://view.shoppinglive.naver.com/replays/1713193?fm=shoppinglive&sn=home","00:05:00","며니","초6인데 유산균이야기키즈 먹어도 되나요?"
"D_https://view.shoppinglive.naver.com/replays/1713193?fm=shoppinglive&sn=home","00:05:00","포커페이스","포인트 혜택도 정말 좋네요"
"D_https://view.shoppinglive.naver.com/replays/1713193?fm=shoppinglive&sn=home","00:05:00","꿀땡이","쇼핑백 있어야죠"
"D_https://view.shoppinglive.naver.com/replays/1713193?fm=shoppinglive&sn=home","00:05:00","seu","어우~~ 너무 싼거 아닌가요"
"D_https://view.shoppinglive.naver.com/replays/1713193?fm=shoppinglive&sn=home","00:05:00","없음","쇼핑백도 맘에 듭니다!! 어쩜 소비자 맘을 미리 알아주시네요~"
"D_https://view.shoppinglive.naver.com/replays/1713193?fm=shoppinglive&sn=home","00:05:00","선물같은오늘","트루바이타민까지 주시네요"
"D_https://view.shoppinglive.naver.com/replays/1713193?fm=shoppinglive&sn=home","00:05:00","포커페이스","쇼핑백 주는 종류 많아서 좋네요"
"D_https://view.shoppinglive.naver.com/replays/1713193?fm=shoppinglive&sn=home","00:05:00","dab","안녕하세요!"
"D_https://view.shoppinglive.naver.com/replays/1713193?fm=shoppinglive&sn=home","00:05:00","seu","너무 이쁘시다~~"
"D_https://view.shoppinglive.naver.com/replays/1713193?fm=shoppinglive&sn=home","00:05:00","러브로즈쿼츠","#구매인증 주문번호 2025091667195891"
"D_https://view.shoppinglive.naver.com/replays/1713193?fm=shoppinglive&sn=home","00:05:00","",""
"D_https://view.shoppinglive.naver.com/replays/1713193?fm=shoppinglive&sn=home","00:10:00","꿀땡이","쿠폰적용가 좋아요"
"D_https://view.shoppinglive.naver.com/replays/1713193?fm=shoppinglive&sn=home","00:10:00","dab","방송중에 구매확정해야하나요?"
"D_https://view.shoppinglive.naver.com/replays/1713193?fm=shoppinglive&sn=home","00:10:00","포커페이스","쿠폰 적용하고 배송도 빨라서 마음에 들어요"
"D_https://view.shoppinglive.naver.com/replays/1713193?fm=shoppinglive&sn=home","00:10:00","seu","반주까쥐~~"
"D_https://view.shoppinglive.naver.com/replays/1713193?fm=shoppinglive&sn=home","00:10:00","선물같은오늘","사이스 맞게 쇼핑백 주시네요"
"D_https://view.shoppinglive.naver.com/replays/1713193?fm=shoppinglive&sn=home","00:10:00","냥이","구매 완료 2025091667257981 꾸준히 챙겨 먹고 있어서 바로 구매햇어요오옹"
"D_https://view.shoppinglive.naver.com/replays/1713193?fm=shoppinglive&sn=home","00:10:00","아이슬란드","구성이 다양하고 필요한 선물세트로 준비되어있네요"
"D_https://view.shoppinglive.naver.com/replays/1713193?fm=shoppinglive&sn=home","00:10:00","todayisgoodday","오오 기다렸어용"
"D_https://view.shoppinglive.naver.com/replays/1713193?fm=shoppinglive&sn=home","00:10:00","러브로즈쿼츠","유산균은 덴마크유산균이야기!!!"
"D_https://view.shoppinglive.naver.com/replays/1713193?fm=shoppinglive&sn=home","00:10:00","seu","멤버쉽 꼭 해야죠~"
"D_https://view.shoppinglive.naver.com/replays/1713193?fm=shoppinglive&sn=home","00:10:00","포커페이스","멤버십이에요 이미 히히"
"D_https://view.shoppinglive.naver.com/replays/1713193?fm=shoppinglive&sn=home","00:10:00","꿀땡이","박스가 자석이네요"
"D_https://view.shoppinglive.naver.com/replays/1713193?fm=shoppinglive&sn=home","00:10:00","olive","구매완료 2025091667239821 첫구매했어요!"
"D_https://view.shoppinglive.naver.com/replays/1713193?fm=shoppinglive&sn=home","00:10:00","Ili","구매는 어떻게하나요?"
"D_https://view.shoppinglive.naver.com/replays/1713193?fm=shoppinglive&sn=home","00:10:00","seu","구매 오른쪽 상단에 있어용~~"
"D_https://view.shoppinglive.naver.com/replays/1713193?fm=shoppinglive&sn=home","00:10:00","선물같은오늘","박스 너무 이쁘네요"
"D_https://view.shoppinglive.naver.com/replays/1713193?fm=shoppinglive&sn=home","00:10:00","포커페이스","박스 패키지도 정말 고급스럽네요"
"D_https://view.shoppinglive.naver.com/replays/1713193?fm=shoppinglive&sn=home","00:10:00","태양전지","구매인증 +동의합니다"
"D_https://view.shoppinglive.naver.com/replays/1713193?fm=shoppinglive&sn=home","00:10:00","asd","퀴즈정답이 뭐에요?"
"D_https://view.shoppinglive.naver.com/replays/1713193?fm=shoppinglive&sn=home","00:10:00","olive","중당 아들하고 같이 먹을거에요 너무 기대됩니다"
"D_https://view.shoppinglive.naver.com/replays/1713193?fm=shoppinglive&sn=home","00:10:00","꿀땡이","페이백 해주시네요"
"D_https://view.shoppinglive.naver.com/replays/1713193?fm=shoppinglive&sn=home","00:10:00","이승우","주문번호202509166729960"
"D_https://view.shoppinglive.naver.com/replays/1713193?fm=shoppinglive&sn=home","00:10:00","이승우","구매인증합니다 ^^"
"D_https://view.shoppinglive.naver.com/replays/1713193?fm=shoppinglive&sn=home","00:10:00","선물같은오늘","슈퍼적립까지 좋아요"
"D_https://view.shoppinglive.naver.com/replays/1713193?fm=shoppinglive&sn=home","00:10:00","todayisgoodday","바이타민 2세트 사려고 했는데 19만 얼마라서 20만원 충족이 안 되네용ㅎㅎㅎ"
"D_https://view.shoppinglive.naver.com/replays/1713193?fm=shoppinglive&sn=home","00:10:00","seu","10개월 가야죠~~ 이거 기다렸어요"
"D_https://view.shoppinglive.naver.com/replays/1713193?fm=shoppinglive&sn=home","00:10:00","10년차","구매인증 2025091667251851 매일 아침을 덴프스 유산균과 함께 하고 있습니다."
"D_https://view.shoppinglive.naver.com/replays/1713193?fm=shoppinglive&sn=home","00:10:00","포커페이스","배송 빨라서 너무 좋아요"
"D_https://view.shoppinglive.naver.com/replays/1713193?fm=shoppinglive&sn=home","00:10:00","seu","시크릿 뭔가요~~"
"D_https://view.shoppinglive.naver.com/replays/1713193?fm=shoppinglive&sn=home","00:10:00","꿀땡이","우먼 가격도 좋네요"
"D_https://view.shoppinglive.naver.com/replays/1713193?fm=shoppinglive&sn=home","00:10:00","duck777","구매인증 2025091667321311 현대인필수템!!"
"D_https://view.shoppinglive.naver.com/replays/1713193?fm=shoppinglive&sn=home","00:10:00","러브로즈쿼츠","맞아요 시크릿 선물도 참 기대되고 시크릿선물덕분에 좋은 영양제도 알게되고 챙겨먹을수 있어요"
"D_https://view.shoppinglive.naver.com/replays/1713193?fm=shoppinglive&sn=home","00:10:00","lovy2822","구매인증 주문번호2025091667302541"
"D_https://view.shoppinglive.naver.com/replays/1713193?fm=shoppinglive&sn=home","00:10:00","lovy2822","구매인증 2025091667302541"
"D_https://view.shoppinglive.naver.com/replays/1713193?fm=shoppinglive&sn=home","00:10:00","러브로즈쿼츠","유산균도 사고 또 다른 건강도 챙기고!!"
"D_https://view.shoppinglive.naver.com/replays/1713193?fm=shoppinglive&sn=home","00:10:00","선물같은오늘","환절기에 챙겨야죠"
"D_https://view.shoppinglive.naver.com/replays/1713193?fm=shoppinglive&sn=home","00:10:00","멍맹이","구매인증 2025091667306061"
"D_https://view.shoppinglive.naver.com/replays/1713193?fm=shoppinglive&sn=home","00:10:00","포커페이스","네플멤이라 적립 혜택 다 누릴 수 있네요"
"D_https://view.shoppinglive.naver.com/replays/1713193?fm=shoppinglive&sn=home","00:10:00","So","정답?"
"D_https://view.shoppinglive.naver.com/replays/1713193?fm=shoppinglive&sn=home","00:10:00","LEE","구매인증 2025091667347111"
"D_https://view.shoppinglive.naver.com/replays/1713193?fm=shoppinglive&sn=home","00:10:00","피노맨","5통을 아주 좋은 가격에 구매했습니다 :) 감사해요! 구매인증 2025091667355711"
"D_https://view.shoppinglive.naver.com/replays/1713193?fm=shoppinglive&sn=home","00:10:00","꿀땡이","라이브 특가까지있어요"
"D_https://view.shoppinglive.naver.com/replays/1713193?fm=shoppinglive&sn=home","00:10:00","서애엄마","2025091667368561구매인증해요"
"D_https://view.shoppinglive.naver.com/replays/1713193?fm=shoppinglive&sn=home","00:10:00","seu","너무 편하죠~~"
"D_https://view.shoppinglive.naver.com/replays/1713193?fm=shoppinglive&sn=home","00:10:00","포커페이스","복수 구매 할인도 적용돼서 좋네요"
"D_https://view.shoppinglive.naver.com/replays/1713193?fm=shoppinglive&sn=home","00:10:00","swc90","2025091667391321 구매했어요!"
"D_https://view.shoppinglive.naver.com/replays/1713193?fm=shoppinglive&sn=home","00:10:00","선물같은오늘","부스터업 가격이 넘 좋은데요"
"D_https://view.shoppinglive.naver.com/replays/1713193?fm=shoppinglive&sn=home","00:10:00","mimi","2025091667367871 구매인증"
"D_https://view.shoppinglive.naver.com/replays/1713193?fm=shoppinglive&sn=home","00:15:00","꿀땡이","비타민D 츄어블이라 너무 좋아요"
"D_https://view.shoppinglive.naver.com/replays/1713193?fm=shoppinglive&sn=home","00:15:00","아이슬란드","고함량이라서 좋네요"
"D_https://view.shoppinglive.naver.com/replays/1713193?fm=shoppinglive&sn=home","00:15:00","욕심쟁이","주문번호2025091667387321 구매인증"
"D_https://view.shoppinglive.naver.com/replays/1713193?fm=shoppinglive&sn=home","00:15:00","동동이","9글자 답 뭔가요?"
"D_https://view.shoppinglive.naver.com/replays/1713193?fm=shoppinglive&sn=home","00:15:00","현이","구매인증 2025091667401981"
"D_https://view.shoppinglive.naver.com/replays/1713193?fm=shoppinglive&sn=home","00:15:00","반반무마니","ㅎㅎ"
"D_https://view.shoppinglive.naver.com/replays/1713193?fm=shoppinglive&sn=home","00:15:00","선물같은오늘","쇼핑백 주셔서 선물하기 좋겠어요"
"D_https://view.shoppinglive.naver.com/replays/1713193?fm=shoppinglive&sn=home","00:15:00","포커페이스","시크릿 사은품이 제일 궁금해요"
"D_https://view.shoppinglive.naver.com/replays/1713193?fm=shoppinglive&sn=home","00:15:00","비지비","덴마크유산균이야기 정답"
"D_https://view.shoppinglive.naver.com/replays/1713193?fm=shoppinglive&sn=home","00:15:00","밍","구매인증 2025091667423831"
"D_https://view.shoppinglive.naver.com/replays/1713193?fm=shoppinglive&sn=home","00:15:00","시루마루","구매인증 2025091667427251"
"D_https://view.shoppinglive.naver.com/replays/1713193?fm=shoppinglive&sn=home","00:15:00","Ili","단품보다 선물세트 사는게 저렴하죠?"
"D_https://view.shoppinglive.naver.com/replays/1713193?fm=shoppinglive&sn=home","00:15:00","꿈꾸는소녀","효과있음 좋겠어요"
"D_https://view.shoppinglive.naver.com/replays/1713193?fm=shoppinglive&sn=home","00:15:00","8642","2025091667387201 구매인증"
"D_https://view.shoppinglive.naver.com/replays/1713193?fm=shoppinglive&sn=home","00:15:00","선물같은오늘","만원이네요"
"D_https://view.shoppinglive.naver.com/replays/1713193?fm=shoppinglive&sn=home","00:15:00","아디오스","기다리고 있었어요~"
"D_https://view.shoppinglive.naver.com/replays/1713193?fm=shoppinglive&sn=home","00:15:00","JJ","2025091667433031구매인증"
"D_https://view.shoppinglive.naver.com/replays/1713193?fm=shoppinglive&sn=home","00:15:00","꿀땡이","리뷰 써야하는 이유죠"
"D_https://view.shoppinglive.naver.com/replays/1713193?fm=shoppinglive&sn=home","00:15:00","포커페이스","리뷰 꼭 써야죠"
"D_https://view.shoppinglive.naver.com/replays/1713193?fm=shoppinglive&sn=home","00:15:00","sin","구매인증2025091667459141"
"D_https://view.shoppinglive.naver.com/replays/1713193?fm=shoppinglive&sn=home","00:15:00","RoBin","구매인증"
"D_https://view.shoppinglive.naver.com/replays/1713193?fm=shoppinglive&sn=home","00:15:00","8642","2025091667387201 구매인증 일케 하면 되나요"
"D_https://view.shoppinglive.naver.com/replays/1713193?fm=shoppinglive&sn=home","00:15:00","잭바우어","긴말하지 않겠습니다주문번호2025091667519931"
"D_https://view.shoppinglive.naver.com/replays/1713193?fm=shoppinglive&sn=home","00:15:00","선물같은오늘","다 받아가야죠"
"D_https://view.shoppinglive.naver.com/replays/1713193?fm=shoppinglive&sn=home","00:15:00","지서headway9","품절된거 있네요ㅠㅠ"
"D_https://view.shoppinglive.naver.com/replays/1713193?fm=shoppinglive&sn=home","00:15:00","qnf","구매인증 2025091667508321"
"D_https://view.shoppinglive.naver.com/replays/1713193?fm=shoppinglive&sn=home","00:15:00","하늘을 날다","가족 건강을 위해 구매해야겠어요"
"D_https://view.shoppinglive.naver.com/replays/1713193?fm=shoppinglive&sn=home","00:15:00","sin","몇년째 복용하고 있어요"
"D_https://view.shoppinglive.naver.com/replays/1713193?fm=shoppinglive&sn=home","00:15:00","잭바우어","긴말하지 않겠습니다. 쌍둥이 아빠 덴프스 20만원 가즈아!! 주문번호2025091667519931"
"D_https://view.shoppinglive.naver.com/replays/1713193?fm=shoppinglive&sn=home","00:15:00","포커페이스","오늘 최대 구성이 유산균이 10개월치가 최대인거죠?"
"D_https://view.shoppinglive.naver.com/replays/1713193?fm=shoppinglive&sn=home","00:15:00","지서headway9","다시 안풀리나요. 유산균 비타민 선물세트 62000원짜리ㅠㅠ"
"D_https://view.shoppinglive.naver.com/replays/1713193?fm=shoppinglive&sn=home","00:15:00","슈렉오레오","2025091667538781 주문했어요~"
"D_https://view.shoppinglive.naver.com/replays/1713193?fm=shoppinglive&sn=home","00:15:00","나무숲","2025091667482531 구매인증요♡"
"D_https://view.shoppinglive.naver.com/replays/1713193?fm=shoppinglive&sn=home","00:15:00","꿀땡이","포인트 적립 많이 되겠어요"
"D_https://view.shoppinglive.naver.com/replays/1713193?fm=shoppinglive&sn=home","00:15:00","쇼핑하는내소바리","반갑습니다 안녕하세요"
"D_https://view.shoppinglive.naver.com/replays/1713193?fm=shoppinglive&sn=home","00:15:00","todayisgoodday","구매 인증합니다^_^"
"D_https://view.shoppinglive.naver.com/replays/1713193?fm=shoppinglive&sn=home","00:15:00","todayisgoodday","2025091667528361"
"D_https://view.shoppinglive.naver.com/replays/1713193?fm=shoppinglive&sn=home","00:15:00","푸른 해","2025091667524001 구매인증"
"D_https://view.shoppinglive.naver.com/replays/1713193?fm=shoppinglive&sn=home","00:15:00","sin","울 남편 정말 효과 보고있어요~~^^"
"D_https://view.shoppinglive.naver.com/replays/1713193?fm=shoppinglive&sn=home","00:15:00","진순이언니","구매인증 2025091667538701🥰🥰💜💛💙🧡"
"D_https://view.shoppinglive.naver.com/replays/1713193?fm=shoppinglive&sn=home","00:15:00","todayisgoodday","♥구매 인증: 2025091667528361♥"
"D_https://view.shoppinglive.naver.com/replays/1713193?fm=shoppinglive&sn=home","00:20:00","쇼핑하는내소바리","좋아 좋아 👍"
"D_https://view.shoppinglive.naver.com/replays/1713193?fm=shoppinglive&sn=home","00:20:00","선물같은오늘","구매확정 하면 추가적립되요"
"D_https://view.shoppinglive.naver.com/replays/1713193?fm=shoppinglive&sn=home","00:20:00","계란반죽","구매인증 2025091667549051"
"D_https://view.shoppinglive.naver.com/replays/1713193?fm=shoppinglive&sn=home","00:20:00","나무숲","오늘 온다구요?"
"D_https://view.shoppinglive.naver.com/replays/1713193?fm=shoppinglive&sn=home","00:20:00","포커페이스","10개월분이 정말 보는데 적립 많이 되네요"
"D_https://view.shoppinglive.naver.com/replays/1713193?fm=shoppinglive&sn=home","00:20:00","RoBin","2025091667455331"
"D_https://view.shoppinglive.naver.com/replays/1713193?fm=shoppinglive&sn=home","00:20:00","여니호야","늘 먹던거 타이밍좋게 라이브떄 구매하네요!! 2025091667553251 👍💙🩵👍"
"D_https://view.shoppinglive.naver.com/replays/1713193?fm=shoppinglive&sn=home","00:20:00","todayisgoodday","좋은 기회에 후딱 샀네용 ㅎㅎㅎㅎ구매인증합니당 🥰🥰🥰2025091667528361🥰🥰🥰🥰"
"D_https://view.shoppinglive.naver.com/replays/1713193?fm=shoppinglive&sn=home","00:20:00","진순이언니","엄마랑 저꺼해서 2세트 구매했어요💜🧡💙 2025091667538701"
"D_https://view.shoppinglive.naver.com/replays/1713193?fm=shoppinglive&sn=home","00:20:00","꿀땡이","설명 잘 들을께요"
"D_https://view.shoppinglive.naver.com/replays/1713193?fm=shoppinglive&sn=home","00:20:00","flo","#구매인증 2025091667515141"
"D_https://view.shoppinglive.naver.com/replays/1713193?fm=shoppinglive&sn=home","00:20:00","역대급진홍쇠물닭","2025091667567031 구매했어요~"
"D_https://view.shoppinglive.naver.com/replays/1713193?fm=shoppinglive&sn=home","00:20:00","sweet","2025091667580551 구매인증! 알람 기다렸다 주문합니다. 첫구매인데 잘 맞았으면좋겠어요"
"D_https://view.shoppinglive.naver.com/replays/1713193?fm=shoppinglive&sn=home","00:20:00","Ili","구매인증 2025091667593171"
"D_https://view.shoppinglive.naver.com/replays/1713193?fm=shoppinglive&sn=home","00:20:00","todayisgoodday","추석이라 선물하기도 좋은 것 같아요 ㅎㅎㅎ"
"D_https://view.shoppinglive.naver.com/replays/1713193?fm=shoppinglive&sn=home","00:20:00","seu","너도나도 좋은건 같이같이~~"
"D_https://view.shoppinglive.naver.com/replays/1713193?fm=shoppinglive&sn=home","00:20:00","포커페이스","구매 추첨 사은품도 엄청나네요"
"D_https://view.shoppinglive.naver.com/replays/1713193?fm=shoppinglive&sn=home","00:20:00","SINO","주문번호2025091667596441"
"D_https://view.shoppinglive.naver.com/replays/1713193?fm=shoppinglive&sn=home","00:20:00","나무숲","2025091667482531 구매인증요"
"D_https://view.shoppinglive.naver.com/replays/1713193?fm=shoppinglive&sn=home","00:20:00","todayisgoodday","늘 먹던 건데, 할인 가격도 좋고 사은품도 좋고 ㅎㅎㅎ 안 살 이유가 없네용"
"D_https://view.shoppinglive.naver.com/replays/1713193?fm=shoppinglive&sn=home","00:20:00","제이","주문번호2025091667417621 10만원 이상 구매인증 합니다~~~~~~~~"
"D_https://view.shoppinglive.naver.com/replays/1713193?fm=shoppinglive&sn=home","00:20:00","8642","몇년때 온가족이 먹고 있습니다~"
"D_https://view.shoppinglive.naver.com/replays/1713193?fm=shoppinglive&sn=home","00:20:00","선물같은오늘","동일품목이네요"
"D_https://view.shoppinglive.naver.com/replays/1713193?fm=shoppinglive&sn=home","00:20:00","water","구매인증 주문번호 2025091667581731"
"D_https://view.shoppinglive.naver.com/replays/1713193?fm=shoppinglive&sn=home","00:20:00","닉넴할게없군","2025091667613511"
"D_https://view.shoppinglive.naver.com/replays/1713193?fm=shoppinglive&sn=home","00:20:00","아이슬란드","선물하기 좋게 구성이 많네요"
"D_https://view.shoppinglive.naver.com/replays/1713193?fm=shoppinglive&sn=home","00:20:00","050","답이뭔가요"
"D_https://view.shoppinglive.naver.com/replays/1713193?fm=shoppinglive&sn=home","00:20:00","꼬순내","구매인증 2025091667574281 라이브 혜택 너무 좋아요!!👍🏻"
"D_https://view.shoppinglive.naver.com/replays/1713193?fm=shoppinglive&sn=home","00:20:00","아이슬란드","두둑히 선물할수가 있겠어요"
"D_https://view.shoppinglive.naver.com/replays/1713193?fm=shoppinglive&sn=home","00:20:00","자곰이","구매인증 2025091667609381"
"D_https://view.shoppinglive.naver.com/replays/1713193?fm=shoppinglive&sn=home","00:20:00","포커페이스","구성들 개월수 많은게 있어서 좋아요"
"D_https://view.shoppinglive.naver.com/replays/1713193?fm=shoppinglive&sn=home","00:20:00","꿀땡이","쇼핑백에 드려야죠"
"D_https://view.shoppinglive.naver.com/replays/1713193?fm=shoppinglive&sn=home","00:20:00","닉넴할게없군","구매인증 2025091667613511"
"D_https://view.shoppinglive.naver.com/replays/1713193?fm=shoppinglive&sn=home","00:20:00","이금","구매인증2025091667601171"
"D_https://view.shoppinglive.naver.com/replays/1713193?fm=shoppinglive&sn=home","00:20:00","todayisgoodday","오오 쇼핑백도 줘서 선물하기 좋은데요?"
"D_https://view.shoppinglive.naver.com/replays/1713193?fm=shoppinglive&sn=home","00:20:00","나무숲","구매인증 2025091667482531"
"D_https://view.shoppinglive.naver.com/replays/1713193?fm=shoppinglive&sn=home","00:20:00","선물같은오늘","구성당 하나에요"
"D_https://view.shoppinglive.naver.com/replays/1713193?fm=shoppinglive&sn=home","00:20:00","신기해","구매인증 2025091667603781"
"D_https://view.shoppinglive.naver.com/replays/1713193?fm=shoppinglive&sn=home","00:20:00","꿀땡이","무조건 주시는거네요"
"D_https://view.shoppinglive.naver.com/replays/1713193?fm=shoppinglive&sn=home","00:20:00","대담한그녀","구매인증 2025091667640991"
"D_https://view.shoppinglive.naver.com/replays/1713193?fm=shoppinglive&sn=home","00:20:00","선물같은오늘","효소 너무 좋아요"
"D_https://view.shoppinglive.naver.com/replays/1713193?fm=shoppinglive&sn=home","00:20:00","쩌네쌤","구매인증 2025091667326451"
"D_https://view.shoppinglive.naver.com/replays/1713193?fm=shoppinglive&sn=home","00:20:00","mignon","2025091667622461 구매인증💙"
"D_https://view.shoppinglive.naver.com/replays/1713193?fm=shoppinglive&sn=home","00:20:00","포커페이스","쇼핑백 그냥 주는것도 많은데 사은품도 적립도 정말 많네요"
"D_https://view.shoppinglive.naver.com/replays/1713193?fm=shoppinglive&sn=home","00:20:00","seu","이야~~~~"
"D_https://view.shoppinglive.naver.com/replays/1713193?fm=shoppinglive&sn=home","00:20:00","선물같은오늘","또 받고"
"D_https://view.shoppinglive.naver.com/replays/1713193?fm=shoppinglive&sn=home","00:20:00","소민","구매인증 2025091667279261"
"D_https://view.shoppinglive.naver.com/replays/1713193?fm=shoppinglive&sn=home","00:20:00","꿀땡이","쇼핑백 진짜 튼튼해요"
"D_https://view.shoppinglive.naver.com/replays/1713193?fm=shoppinglive&sn=home","00:20:00","복학생쿠바후티아","반가워요"
"D_https://view.shoppinglive.naver.com/replays/1713193?fm=shoppinglive&sn=home","00:20:00","포커페이스","쇼핑백 따로 안 사도 되는거 좋아요"
"D_https://view.shoppinglive.naver.com/replays/1713193?fm=shoppinglive&sn=home","00:20:00","선물같은오늘","프로모션 대박이에요"
"D_https://view.shoppinglive.naver.com/replays/1713193?fm=shoppinglive&sn=home","00:20:00","seu","네 완전 대박이에요~~"
"D_https://view.shoppinglive.naver.com/replays/1713193?fm=shoppinglive&sn=home","00:20:00","꿀땡이","다이슨이네요"
"D_https://view.shoppinglive.naver.com/replays/1713193?fm=shoppinglive&sn=home","00:20:00","seu","설로인 못참죠"
"D_https://view.shoppinglive.naver.com/replays/1713193?fm=shoppinglive&sn=home","00:20:00","todayisgoodday","우와"
"D_https://view.shoppinglive.naver.com/replays/1713193?fm=shoppinglive&sn=home","00:20:00","todayisgoodday","다이슨"
"D_https://view.shoppinglive.naver.com/replays/1713193?fm=shoppinglive&sn=home","00:20:00","todayisgoodday","ㅋㅋㅋㅋㅋㅋ"
"D_https://view.shoppinglive.naver.com/replays/1713193?fm=shoppinglive&sn=home","00:20:00","피노맨","멋져"
"D_https://view.shoppinglive.naver.com/replays/1713193?fm=shoppinglive&sn=home","00:20:00","포커페이스","사은품 진짜 역대급인거 같아요"
"D_https://view.shoppinglive.naver.com/replays/1713193?fm=shoppinglive&sn=home","00:20:00","이빠진친칠라","구매인증2025091667606631"
"D_https://view.shoppinglive.naver.com/replays/1713193?fm=shoppinglive&sn=home","00:20:00","todayisgoodday","구매인증합니당 ㅎㅎ2025091667528361"
"D_https://view.shoppinglive.naver.com/replays/1713193?fm=shoppinglive&sn=home","00:25:00","todayisgoodday","뭔가 추석 맞이 이벤트 라이브 같네요"
"D_https://view.shoppinglive.naver.com/replays/1713193?fm=shoppinglive&sn=home","00:25:00","todayisgoodday","선물 잔뜩~"
"D_https://view.shoppinglive.naver.com/replays/1713193?fm=shoppinglive&sn=home","00:25:00","대박이무탈이맘","주문번호2025091667706981 구매인증"
"D_https://view.shoppinglive.naver.com/replays/1713193?fm=shoppinglive&sn=home","00:25:00","선물같은오늘","한세트 더 주신다고요"
"D_https://view.shoppinglive.naver.com/replays/1713193?fm=shoppinglive&sn=home","00:25:00","파라다이스","2025091667657741 구매인증합니다"
"D_https://view.shoppinglive.naver.com/replays/1713193?fm=shoppinglive&sn=home","00:25:00","아디오스","구매인증 2025091667709621"
"D_https://view.shoppinglive.naver.com/replays/1713193?fm=shoppinglive&sn=home","00:25:00","포커페이스","한우까지 정말 푸짐하네요"
"D_https://view.shoppinglive.naver.com/replays/1713193?fm=shoppinglive&sn=home","00:25:00","4월","구매인증 2025091667705021"
