brand,date,search_volume_abs,avg_rating,daily_review_count,live_code,duration_min,viewer_count,promotion_flag
락토핏,2020-01-30,6204.896085601891,,,,,,
락토핏,2020-01-31,5360.521183048834,,,,,,
락토핏,2020-02-01,5300.209249755778,,,,,,
락토핏,2020-02-02,6218.4139622873945,,,,,,
락토핏,2020-02-03,6751.864640323467,,,,,,
락토핏,2020-02-04,7197.970243845562,,,,,,
락토핏,2020-02-05,6083.229971132198,,,,,,
락토핏,2020-02-06,6555.331692291805,,,,,,
락토핏,2020-02-07,5870.057627064468,,,,,,
락토핏,2020-02-08,6389.990428415039,,,,,,
락토핏,2020-02-09,7234.365330968096,,,,,,
락토핏,2020-02-10,6754.986159674033,,,,,,
락토핏,2020-02-11,6679.074466078401,,,,,,
락토핏,2020-02-12,8271.11463861884,,,,,,
락토핏,2020-02-13,6171.61990567984,,,,,,
락토핏,2020-02-14,5820.144663256432,,,,,,
락토핏,2020-02-15,4922.7378896948585,,,,,,
락토핏,2020-02-16,5457.228203464425,,,,,,
락토핏,2020-02-17,5559.1360146975685,,,,,,
락토핏,2020-02-18,6272.485469029405,,,,,,
락토핏,2020-02-19,5584.092496601586,,,,,,
락토핏,2020-02-20,5781.667692516827,,,,,,
락토핏,2020-02-21,4775.075657587653,,,,,,
락토핏,2020-02-22,5609.048978505604,,,,,,
락토핏,2020-02-23,6484.620789513726,,,,,,
락토핏,2020-02-24,6790.341611063072,,,,,,
락토핏,2020-02-25,6900.566508164166,,,,,,
락토핏,2020-02-26,6424.306244070584,,,,,,
락토핏,2020-02-27,6328.638859388487,,,,,,
락토핏,2020-02-28,6058.273489228181,,,,,,
락토핏,2020-02-29,6438.866368639665,,,,,,
락토핏,2020-03-01,7776.135707022203,,,,,,
락토핏,2020-03-02,7087.742734594384,,,,,,
락토핏,2020-03-03,7145.975396420455,,,,,,
락토핏,2020-03-04,6882.890088544687,,,,,,
락토핏,2020-03-05,6087.391126216257,,,,,,
락토핏,2020-03-06,6234.011110439884,,,,,,
락토핏,2020-03-07,6657.236891374864,,,,,,
락토핏,2020-03-08,6529.332962504209,,,,,,
락토핏,2020-03-09,7414.261495113774,,,,,,
락토핏,2020-03-10,6670.757380210452,,,,,,
락토핏,2020-03-11,6801.780216281588,,,,,,
락토핏,2020-03-12,6513.735814351719,,,,,,
락토핏,2020-03-13,5692.240734385777,,,,,,
락토핏,2020-03-14,7076.30412937587,,,,,,
락토핏,2020-03-15,10034.731277286925,,,,,,
락토핏,2020-03-16,7427.779371799277,,,,,,
락토핏,2020-03-17,6915.124020583162,,,,,,
락토핏,2020-03-18,7108.540673564428,,,,,,
락토핏,2020-03-19,6672.836651677439,,,,,,
락토핏,2020-03-20,5867.97835559748,,,,,,
락토핏,2020-03-21,6576.127019111764,,,,,,
락토핏,2020-03-22,5727.596185774816,,,,,,
락토핏,2020-03-23,6180.979239431367,,,,,,
락토핏,2020-03-24,6350.476434092024,,,,,,
락토핏,2020-03-25,6252.72977794294,,,,,,
