brand,search_volume_relative,date,cpc_pred,search_volume_abs
비에날씬,5.33041,2021-07-24,93,1392.3830930081265
비에날씬,8.48726,2021-07-25,93,2216.9996923246335
비에날씬,5.40207,2021-07-26,93,1411.1017605111822
비에날씬,7.12579,2021-07-27,93,1861.3632948171676
비에날씬,5.29856,2021-07-28,93,1384.0633949900925
비에날씬,5.39012,2021-07-29,93,1407.9802411606165
비에날씬,11.38933,2021-07-30,93,2975.063931797037
비에날씬,6.96656,2021-07-31,93,1819.7700290271657
비에날씬,9.0207,2021-08-01,93,2356.3422264138044
비에날씬,11.58439,2021-08-02,93,3026.0165313385673
비에날씬,13.53503,2021-08-03,93,3535.5529753542005
비에날씬,13.34394,2021-08-04,93,3485.63739939608
비에날씬,12.05812,2021-08-05,93,3149.7619172752475
비에날씬,7.55573,2021-08-06,93,1973.6700755353324
비에날씬,9.50238,2021-08-07,93,2482.164271667388
비에날씬,14.86863,2021-08-08,93,3883.9093105771262
비에날씬,8.41958,2021-08-09,93,2199.320660555072
비에날씬,10.82404,2021-08-10,93,2827.401699689833
비에날씬,6.61624,2021-08-11,93,1728.2611872790437
비에날씬,9.73726,2021-08-12,93,2543.518452844023
비에날씬,8.6027,2021-08-13,93,2247.1543528961206
비에날씬,12.79856,2021-08-14,93,3343.1759581064284
비에날씬,21.5605,2021-08-15,93,5631.926188942635
비에날씬,14.97611,2021-08-16,93,3911.9846996816254
비에날씬,20.54936,2021-08-17,93,5367.801245333375
비에날씬,20.17515,2021-08-18,93,5270.051977034206
비에날씬,15.55732,2021-08-19,93,4063.8054747228052
비에날씬,11.81528,2021-08-20,93,3086.3284646316242
비에날씬,13.84156,2021-08-21,93,3615.623211883807
비에날씬,12.09394,2021-08-22,93,3159.118638876691
비에날씬,9.10031,2021-08-23,93,2377.1375532337634
비에날씬,11.11863,2021-08-24,93,2904.3530290189583
비에날씬,10.31449,2021-08-25,93,2694.2995921517086
비에날씬,9.25159,2021-08-26,93,2416.6541597068617
비에날씬,8.957,2021-08-27,93,2339.7028303777365
비에날씬,13.5828,2021-08-28,93,3548.0312163062094
비에날씬,10.03582,2021-08-29,93,2621.506805756558
비에날씬,12.20939,2021-08-30,93,3189.2759115982617
비에날씬,8.59872,2021-08-31,93,2246.1147171626267
비에날씬,8.69426,2021-09-01,93,2271.0711990666446
비에날씬,10.29458,2021-09-02,93,2689.098801334156
비에날씬,7.78662,2021-09-03,93,2033.98200882839
비에날씬,10.28264,2021-09-04,93,2685.9798941336753
비에날씬,14.16401,2021-09-05,93,3699.8519913473883
비에날씬,9.1441,2021-09-06,93,2388.5761584522784
비에날씬,8.01751,2021-09-07,93,2094.2939421214473
비에날씬,8.54697,2021-09-08,93,2232.5968404771243
비에날씬,7.79856,2021-09-09,93,2037.1009160288713
비에날씬,8.8535,2021-09-10,93,2312.667077006731
비에날씬,7.76671,2021-09-11,93,2028.7812180108372
비에날씬,8.55891,2021-09-12,93,2235.715747677605
비에날씬,9.35111,2021-09-13,93,2442.6502773443735
비에날씬,6.24203,2021-09-14,93,1630.511918979875
비에날씬,7.01831,2021-09-15,93,1833.2879057126684
비에날씬,10.11544,2021-09-16,93,2642.3047447266013
비에날씬,5.61703,2021-09-17,93,1467.2525387201804
비에날씬,7.41242,2021-09-18,93,1936.2353526793056
비에날씬,10.35828,2021-09-19,93,2705.7381973702245
비에날씬,7.63933,2021-09-20,93,1995.5076502388692
비에날씬,7.05812,2021-09-21,93,1843.6868751976897
비에날씬,10.30652,2021-09-22,93,2692.2177085346375
비에날씬,8.65047,2021-09-23,93,2259.6325938481295
비에날씬,11.12659,2021-09-24,93,2906.4323004859457
비에날씬,6.65605,2021-09-25,93,1738.660156764065
비에날씬,9.58996,2021-09-26,93,2505.0414821044183
비에날씬,7.78662,2021-09-27,93,2033.98200882839
비에날씬,9.04458,2021-09-28,93,2362.5800408147666
비에날씬,11.05095,2021-09-29,93,2886.6739972493965
비에날씬,6.12659,2021-09-30,93,1600.3572584083886
비에날씬,9.11624,2021-10-01,93,2381.2987083178223
비에날씬,8.29617,2021-10-02,93,2167.084116366514
비에날씬,8.84554,2021-10-03,93,2310.5878055397434
비에날씬,7.39251,2021-10-04,93,1931.0345618617528
비에날씬,9.53025,2021-10-05,93,2489.4443339519285
비에날씬,12.60748,2021-10-06,93,3293.2629942983926
비에날씬,9.7691,2021-10-07,93,2551.835538711973
비에날씬,8.8535,2021-10-08,93,2312.667077006731
비에날씬,6.49283,2021-10-09,93,1696.0246430904854
비에날씬,6.09076,2021-10-10,93,1590.9979246568607
비에날씬,13.16082,2021-10-11,93,3437.8037070550317
비에날씬,10.75238,2021-10-12,93,2808.6830321867774
비에날씬,8.15286,2021-10-13,93,2129.649393510487
비에날씬,7.79856,2021-10-14,93,2037.1009160288713
비에날씬,10.19506,2021-10-15,93,2663.1026836966444
비에날씬,9.54617,2021-10-16,93,2493.6028768859032
비에날씬,5.2906,2021-10-17,93,1381.9841235231052
비에날씬,6.36146,2021-10-18,93,1661.7088274349396
비에날씬,7.65127,2021-10-19,93,1998.6265574393506
비에날씬,8.25238,2021-10-20,93,2155.6455111479986
비에날씬,5.94347,2021-10-21,93,1552.52356606734
비에날씬,5.21496,2021-10-22,93,1362.2258202865555
비에날씬,6.46098,2021-10-23,93,1687.7049450724514
비에날씬,7.86226,2021-10-24,93,2053.740312064939
비에날씬,8.10509,2021-10-25,93,2117.171152558478
비에날씬,8.80573,2021-10-26,93,2300.188836054722
비에날씬,6.3734,2021-10-27,93,1664.827734635421
비에날씬,7.30493,2021-10-28,93,1908.1573514247223
비에날씬,7.37659,2021-10-29,93,1926.8760189277777
비에날씬,7.11783,2021-10-30,93,1859.28402335018
비에날씬,15.55732,2021-10-31,93,4063.8054747228052
비에날씬,10.0,2021-11-01,93,2612.1500841551147
비에날씬,7.07006,2021-11-02,93,1846.805782398171
비에날씬,8.49124,2021-11-03,93,2218.0393280581275
비에날씬,9.12022,2021-11-04,93,2382.338344051316
비에날씬,8.84952,2021-11-05,93,2311.6274412732373
비에날씬,6.09872,2021-11-06,93,1593.0771961238481
비에날씬,7.19745,2021-11-07,93,1880.081962320223
비에날씬,7.93789,2021-11-08,93,2073.4960031514047
비에날씬,10.23089,2021-11-09,93,2672.4620174481724
비에날씬,8.77786,2021-11-10,93,2292.9087737701816
비에날씬,6.81528,2021-11-11,93,1780.253422554067
비에날씬,9.29538,2021-11-12,93,2428.092764925377
비에날씬,6.5406,2021-11-13,93,1708.5028840424945
비에날씬,6.15843,2021-11-14,93,1608.6743442763384
비에날씬,6.3734,2021-11-15,93,1664.827734635421
비에날씬,7.79856,2021-11-16,93,2037.1009160288713
비에날씬,6.11863,2021-11-17,93,1598.277986941401
비에날씬,5.80414,2021-11-18,93,1516.1284789448068
비에날씬,6.07484,2021-11-19,93,1586.8393817228857
비에날씬,7.8105,2021-11-20,93,2040.2198232293524
비에날씬,7.69904,2021-11-21,93,2011.1047983913595
비에날씬,8.19665,2021-11-22,93,2141.0879987290023
비에날씬,6.79936,2021-11-23,93,1776.0948796200921
비에날씬,7.61146,2021-11-24,93,1988.227587954329
비에날씬,8.36385,2021-11-25,93,2184.7631481360754
비에날씬,7.18152,2021-11-26,93,1875.920807236164
비에날씬,5.30652,2021-11-27,93,1386.14266645708
비에날씬,9.39888,2021-11-28,93,2455.1285182963825
비에날씬,6.3535,2021-11-29,93,1659.6295559679522
비에날씬,9.3949,2021-11-30,93,2454.0888825628886
비에날씬,6.59235,2021-12-01,93,1722.020760727997
비에날씬,5.61305,2021-12-02,93,1466.2129029866867
비에날씬,7.67515,2021-12-03,93,2004.864371840313
비에날씬,5.15923,2021-12-04,93,1347.6683078675592
비에날씬,6.5406,2021-12-05,93,1708.5028840424945
비에날씬,5.44187,2021-12-06,93,1421.4981178461194
비에날씬,8.4992,2021-12-07,93,2220.1185995251153
비에날씬,6.12261,2021-12-08,93,1599.3176226748947
비에날씬,6.19028,2021-12-09,93,1616.9940422943723
비에날씬,8.65843,2021-12-10,93,2261.711865315117
비에날씬,8.17277,2021-12-11,93,2134.8501843280396
비에날씬,9.74522,2021-12-12,93,2545.5977243110106
비에날씬,5.77627,2021-12-13,93,1508.8484166602666
비에날씬,9.19984,2021-12-14,93,2403.1362830213593
비에날씬,7.59554,2021-12-15,93,1984.069045020354
비에날씬,7.27308,2021-12-16,93,1899.8376534066883
비에날씬,6.39331,2021-12-17,93,1670.0285254529736
비에날씬,4.26751,2021-12-18,93,1114.7376605632794
비에날씬,9.27149,2021-12-19,93,2421.8523383743304
비에날씬,9.09235,2021-12-20,93,2375.0582817667755
비에날씬,7.05015,2021-12-21,93,1841.6049915806184
비에날씬,7.6035,2021-12-22,93,1986.1483164873416
비에날씬,7.92197,2021-12-23,93,2069.3374602174295
비에날씬,4.37101,2021-12-24,93,1141.773413934285
비에날씬,5.38216,2021-12-25,93,1405.9009696936291
비에날씬,6.65605,2021-12-26,93,1738.660156764065
비에날씬,8.12101,2021-12-27,93,2121.329695492453
비에날씬,6.9785,2021-12-28,93,1822.888936227647
비에날씬,9.99601,2021-12-29,93,2611.107836271537
비에날씬,6.83519,2021-12-30,93,1785.45421337162
비에날씬,6.22213,2021-12-31,93,1625.3137403124065
비에날씬,8.75796,2022-01-01,93,2287.710595102713
비에날씬,10.51353,2022-01-02,93,2746.291827426732
비에날씬,9.43471,2022-01-03,93,2464.4878520479106
비에날씬,7.63933,2022-01-04,93,1995.5076502388692
비에날씬,6.31767,2022-01-05,93,1650.2702222164244
비에날씬,8.26035,2022-01-06,93,2157.7273947650706
비에날씬,8.23646,2022-01-07,93,2151.4869682140234
비에날씬,5.83598,2022-01-08,93,1524.4455648127566
비에날씬,8.92914,2022-01-09,93,2332.4253802432804
비에날씬,6.30971,2022-01-10,93,1648.190950749437
비에날씬,9.27547,2022-01-11,93,2422.8919741078244
비에날씬,7.76273,2022-01-12,93,2027.7415822773435
비에날씬,7.04617,2022-01-13,93,1840.5653558471245
비에날씬,8.80573,2022-01-14,93,2300.188836054722
비에날씬,7.09394,2022-01-15,93,1853.0435967991334
비에날씬,10.0,2022-01-16,93,2612.1500841551147
비에날씬,6.00318,2022-01-17,93,1568.1207142198302
비에날씬,6.53662,2022-01-18,93,1707.4632483090006
비에날씬,9.29936,2022-01-19,93,2429.1324006588707
비에날씬,5.86783,2022-01-20,93,1532.7652628307906
비에날씬,7.22531,2022-01-21,93,1887.3594124546794
비에날씬,7.44028,2022-01-22,93,1943.5128028137617
비에날씬,8.80971,2022-01-23,93,2301.2284717882158
비에날씬,7.25318,2022-01-24,93,1894.6394747392196
비에날씬,8.69426,2022-01-25,93,2271.0711990666446
비에날씬,7.2492,2022-01-26,93,1893.599839005726
비에날씬,11.74761,2022-01-27,93,3068.6520450121466
비에날씬,8.65843,2022-01-28,93,2261.711865315117
비에날씬,8.96496,2022-01-29,93,2341.7821018447235
비에날씬,6.59633,2022-01-30,93,1723.0603964614909
비에날씬,4.95222,2022-01-31,93,1293.5941889754642
비에날씬,8.47929,2022-02-01,93,2214.9178087075625
비에날씬,10.79219,2022-02-02,93,2819.082001671799
비에날씬,10.35828,2022-02-03,93,2705.7381973702245
비에날씬,10.0,2022-02-04,93,2612.1500841551147
비에날씬,7.39251,2022-02-05,93,1931.0345618617528
비에날씬,10.46974,2022-02-06,93,2734.853222208217
비에날씬,7.96178,2022-02-07,93,2079.736429702451
비에날씬,9.43869,2022-02-08,93,2465.527487781404
비에날씬,11.53662,2022-02-09,93,3013.538290386558
비에날씬,8.06528,2022-02-10,93,2106.7721830734563
비에날씬,8.59872,2022-02-11,93,2246.1147171626267
비에날씬,6.07882,2022-02-12,93,1587.8790174563796
비에날씬,8.89331,2022-02-13,93,2323.0660464917523
비에날씬,9.54617,2022-02-14,93,2493.6028768859032
비에날씬,9.22372,2022-02-15,93,2409.3740974223215
비에날씬,7.57563,2022-02-16,93,1978.8682542028014
비에날씬,6.69187,2022-02-17,93,1748.0168783655088
비에날씬,6.95461,2022-02-18,93,1816.6485096766003
비에날씬,7.61544,2022-02-19,93,1989.267223687823
비에날씬,5.4578,2022-02-20,93,1425.6592729301785
비에날씬,8.38773,2022-02-21,93,2191.000962537038
비에날씬,8.67834,2022-02-22,93,2266.91265613267
비에날씬,7.6234,2022-02-23,93,1991.3464951548103
비에날씬,5.83598,2022-02-24,93,1524.4455648127566
비에날씬,8.07324,2022-02-25,93,2108.851454540444
비에날씬,7.14968,2022-02-26,93,1867.603721368214
비에날씬,6.77945,2022-02-27,93,1770.8940888025393
비에날씬,7.4363,2022-02-28,93,1942.473167080268
비에날씬,5.43391,2022-03-01,93,1419.418846379132
비에날씬,6.7914,2022-03-02,93,1774.0156081531047
비에날씬,6.75955,2022-03-03,93,1765.6959101350706
비에날씬,7.83041,2022-03-04,93,2045.420614046905
비에날씬,5.64092,2022-03-05,93,1473.4929652712271
비에날씬,10.33041,2022-03-06,93,2698.4581350856843
비에날씬,7.88614,2022-03-07,93,2059.978126465902
비에날씬,7.48407,2022-03-08,93,1954.951408032277
비에날씬,5.26671,2022-03-09,93,1375.7436969720584
비에날씬,5.41401,2022-03-10,93,1414.2206677116633
비에날씬,7.85429,2022-03-11,93,2051.6584284478677
비에날씬,7.0621,2022-03-12,93,1844.7265109311836
비에날씬,12.35668,2022-03-13,93,3227.7502701877825
비에날씬,8.25238,2022-03-14,93,2155.6455111479986
비에날씬,9.37101,2022-03-15,93,2447.8484560118422
비에날씬,9.40286,2022-03-16,93,2456.1681540298764
비에날씬,8.5191,2022-03-17,93,2225.3167781925836
비에날씬,6.67993,2022-03-18,93,1744.8979711650275
비에날씬,5.85191,2022-03-19,93,1528.6067198968158
비에날씬,8.2285,2022-03-20,93,2149.4076967470364
비에날씬,8.63057,2022-03-21,93,2254.434415180661
비에날씬,8.98885,2022-03-22,93,2348.02252839577
비에날씬,9.16401,2022-03-23,93,2393.776949269831
비에날씬,6.38136,2022-03-24,93,1666.9070061024083
비에날씬,6.19824,2022-03-25,93,1619.07331376136
비에날씬,5.56926,2022-03-26,93,1454.7742977681714
비에날씬,5.90764,2022-03-27,93,1543.1642323158121
비에날씬,5.54936,2022-03-28,93,1449.5761191007027
비에날씬,8.36385,2022-03-29,93,2184.7631481360754
비에날씬,6.24601,2022-03-30,93,1631.551554713369
비에날씬,6.39729,2022-03-31,93,1671.0681611864675
비에날씬,6.98646,2022-04-01,93,1824.9682076946344
비에날씬,9.74522,2022-04-02,93,2545.5977243110106
비에날씬,8.18073,2022-04-03,93,2136.9294557950275
비에날씬,9.04856,2022-04-04,93,2363.6196765482605
비에날씬,12.30493,2022-04-05,93,3214.2323935022796
비에날씬,10.55334,2022-04-06,93,2756.690796911754
비에날씬,11.9785,2022-04-07,93,3128.9639783052044
비에날씬,7.73885,2022-04-08,93,2021.503767876381
비에날씬,11.46098,2022-04-09,93,2993.7799871500088
비에날씬,10.04777,2022-04-10,93,2624.6283251071236
비에날씬,10.34633,2022-04-11,93,2702.616678019659
비에날씬,8.17277,2022-04-12,93,2134.8501843280396
비에날씬,11.30573,2022-04-13,93,2953.2263570935006
비에날씬,7.9777,2022-04-14,93,2083.894972636426
비에날씬,8.85748,2022-04-15,93,2313.7067127402247
비에날씬,9.92436,2022-04-16,93,2592.3917809185655
비에날씬,14.63375,2022-04-17,93,3822.555129400491
비에날씬,8.99681,2022-04-18,93,2350.1017998627576
비에날씬,13.45939,2022-04-19,93,3515.7946721176513
비에날씬,9.60987,2022-04-20,93,2510.2422729219716
비에날씬,10.33041,2022-04-21,93,2698.4581350856843
비에날씬,9.84872,2022-04-22,93,2572.6334776820163
비에날씬,8.86942,2022-04-23,93,2316.8256199407056
비에날씬,11.83121,2022-04-24,93,3090.4896197156836
비에날씬,10.7285,2022-04-25,93,2802.445217785815
비에날씬,9.25557,2022-04-26,93,2417.6937954403556
비에날씬,8.42754,2022-04-27,93,2201.3999320220596
비에날씬,10.53343,2022-04-28,93,2751.490006094201
비에날씬,8.4156,2022-04-29,93,2198.2810248215783
비에날씬,9.51035,2022-04-30,93,2484.2461552844597
비에날씬,16.71974,2022-05-01,93,4367.447024805164
비에날씬,10.99522,2022-05-02,93,2872.1164848304
비에날씬,8.38773,2022-05-03,93,2191.000962537038
비에날씬,8.61066,2022-05-04,93,2249.233624363108
비에날씬,8.94108,2022-05-05,93,2335.5442874437613
비에날씬,11.11464,2022-05-06,93,2903.3107811353802
비에날씬,11.12261,2022-05-07,93,2905.392664752452
비에날씬,10.84792,2022-05-08,93,2833.6395140907953
비에날씬,11.33359,2022-05-09,93,2960.5038072279567
비에날씬,10.76831,2022-05-10,93,2812.8441872708363
비에날씬,10.34235,2022-05-11,93,2701.577042286165
비에날씬,8.78184,2022-05-12,93,2293.9484095036755
비에날씬,8.63455,2022-05-13,93,2255.4740509141548
비에날씬,9.12022,2022-05-14,93,2382.338344051316
비에날씬,10.06369,2022-05-15,93,2628.7868680410984
비에날씬,14.25159,2022-05-16,93,3722.7292017844193
비에날씬,10.34235,2022-05-17,93,2701.577042286165
비에날씬,9.2277,2022-05-18,93,2410.4137331558154
비에날씬,10.26671,2022-05-19,93,2681.818739049616
비에날씬,10.29856,2022-05-20,93,2690.13843706765
비에날씬,10.37022,2022-05-21,93,2708.8571045707054
비에날씬,13.02149,2022-05-22,93,3401.4086199324984
비에날씬,11.93869,2022-05-23,93,3118.5650088201824
비에날씬,14.28742,2022-05-24,93,3732.088535535947
비에날씬,14.21178,2022-05-25,93,3712.3302322993973
비에날씬,11.49283,2022-05-26,93,3002.0996851680425
비에날씬,10.21894,2022-05-27,93,2669.340498097607
비에날씬,9.04458,2022-05-28,93,2362.5800408147666
비에날씬,7.55175,2022-05-29,93,1972.6304398018387
비에날씬,8.84156,2022-05-30,93,2309.5481698062495
비에날씬,11.90286,2022-05-31,93,3109.205675068655
비에날씬,9.60191,2022-06-01,93,2508.1630014549837
비에날씬,8.89331,2022-06-02,93,2323.0660464917523
비에날씬,11.3535,2022-06-03,93,2965.7045980455096
비에날씬,15.80414,2022-06-04,93,4128.2785630999215
비에날씬,12.46417,2022-06-05,93,3255.8282714423653
비에날씬,17.8105,2022-06-06,93,4652.369907384467
비에날씬,10.97531,2022-06-07,93,2866.9156940128473
비에날씬,11.54458,2022-06-08,93,3015.6175618535453
비에날씬,10.42595,2022-06-09,93,2723.414616989702
비에날씬,10.44187,2022-06-10,93,2727.573159923677
비에날씬,15.11942,2022-06-11,93,3949.4194225376523
비에날씬,13.02547,2022-06-12,93,3402.4482556659923
비에날씬,13.16082,2022-06-13,93,3437.8037070550317
비에날씬,12.44028,2022-06-14,93,3249.587844891319
비에날씬,13.76194,2022-06-15,93,3594.825272913764
비에날씬,14.582,2022-06-16,93,3809.0372527149884
비에날씬,10.90366,2022-06-17,93,2848.1996386598757
비에날씬,12.30891,2022-06-18,93,3215.272029235773
비에날씬,17.09394,2022-06-19,93,4465.1936809542485
비에날씬,12.95382,2022-06-20,93,3383.732200313021
비에날씬,15.04777,2022-06-21,93,3930.703367184681
비에날씬,11.76353,2022-06-22,93,3072.8105879461214
비에날씬,11.96257,2022-06-23,93,3124.802823221145
비에날씬,14.05652,2022-06-24,93,3671.7739900928054
비에날씬,12.19745,2022-06-25,93,3186.1570043977804
비에날씬,18.67436,2022-06-26,93,4878.0231045542905
비에날씬,15.75238,2022-06-27,93,4114.758074264335
비에날씬,12.02229,2022-06-28,93,3140.4025835237194
비에날씬,12.75079,2022-06-29,93,3330.6977171544195
비에날씬,12.08996,2022-06-30,93,3158.079003143197
비에날씬,11.44904,2022-07-01,93,2990.6610799495274
비에날씬,11.44904,2022-07-02,93,2990.6610799495274
비에날씬,14.53821,2022-07-03,93,3797.598647496473
비에날씬,13.06926,2022-07-04,93,3413.8868608845073
비에날씬,12.76273,2022-07-05,93,3333.816624354901
비에날씬,13.78184,2022-07-06,93,3600.023451581233
비에날씬,10.29458,2022-07-07,93,2689.098801334156
비에날씬,10.43789,2022-07-08,93,2726.533524190183
비에날씬,8.3121,2022-07-09,93,2171.2452714505725
비에날씬,10.73248,2022-07-10,93,2803.4848535193087
비에날씬,9.51035,2022-07-11,93,2484.2461552844597
비에날씬,12.32484,2022-07-12,93,3219.4331843198324
비에날씬,10.23885,2022-07-13,93,2674.5412889151594
비에날씬,8.57085,2022-07-14,93,2238.8346548780864
비에날씬,8.80573,2022-07-15,93,2300.188836054722
비에날씬,11.6441,2022-07-16,93,3041.613679491057
비에날씬,11.33359,2022-07-17,93,2960.5038072279567
비에날씬,11.22213,2022-07-18,93,2931.3887823899636
비에날씬,10.21098,2022-07-19,93,2667.261226630619
비에날씬,9.82882,2022-07-20,93,2567.4352990145476
비에날씬,8.30812,2022-07-21,93,2170.2056357170795
비에날씬,8.50318,2022-07-22,93,2221.158235258609
비에날씬,7.49203,2022-07-23,93,1957.0306794992644
비에날씬,10.11544,2022-07-24,93,2642.3047447266013
비에날씬,7.20541,2022-07-25,93,1882.1612337872104
비에날씬,6.86305,2022-07-26,93,1792.731663506076
비에날씬,7.90207,2022-07-27,93,2064.1392815499607
비에날씬,6.15843,2022-07-28,93,1608.6743442763384
비에날씬,6.58439,2022-07-29,93,1719.9414892610096
비에날씬,6.46496,2022-07-30,93,1688.744580805945
비에날씬,9.88853,2022-07-31,93,2583.0324471670374
비에날씬,8.37579,2022-08-01,93,2187.8820553365567
비에날씬,9.52627,2022-08-02,93,2488.4046982184345
비에날씬,8.69028,2022-08-03,93,2270.031563333151
비에날씬,10.05573,2022-08-04,93,2626.7075965741114
비에날씬,8.35191,2022-08-05,93,2181.6442409355946
비에날씬,9.59394,2022-08-06,93,2506.081117837912
비에날씬,15.06369,2022-08-07,93,3934.861910118656
비에날씬,9.42675,2022-08-08,93,2462.4085805809227
비에날씬,10.95143,2022-08-09,93,2860.6778796118847
비에날씬,8.56289,2022-08-10,93,2236.755383411099
비에날씬,8.28821,2022-08-11,93,2165.0048448995262
비에날씬,6.40525,2022-08-12,93,1673.1474326534549
비에날씬,9.95222,2022-08-13,93,2599.6692310530216
비에날씬,10.08359,2022-08-14,93,2633.985046708567
비에날씬,11.55652,2022-08-15,93,3018.736469054027
비에날씬,9.19187,2022-08-16,93,2401.0543994042873
비에날씬,12.42834,2022-08-17,93,3246.468937690838
비에날씬,12.44824,2022-08-18,93,3251.6671163583064
비에날씬,7.58757,2022-08-19,93,1981.9871614032825
비에날씬,6.7914,2022-08-20,93,1774.0156081531047
비에날씬,12.59156,2022-08-21,93,3289.1044513644174
비에날씬,11.34156,2022-08-22,93,2962.5856908450282
비에날씬,10.23487,2022-08-23,93,2673.5016531816664
비에날씬,15.43391,2022-08-24,93,4031.5689305342466
비에날씬,9.47054,2022-08-25,93,2473.847185799438
비에날씬,8.70222,2022-08-26,93,2273.1504705336324
비에날씬,9.15605,2022-08-27,93,2391.697677802844
비에날씬,10.832,2022-08-28,93,2829.4809711568205
비에날씬,11.08678,2022-08-29,93,2896.033331000924
비에날씬,8.12101,2022-08-30,93,2121.329695492453
비에날씬,7.57563,2022-08-31,93,1978.8682542028014
비에날씬,8.34394,2022-09-01,93,2179.562357318523
비에날씬,7.00636,2022-09-02,93,1830.166386362103
비에날씬,7.06608,2022-09-03,93,1845.7661466646775
비에날씬,10.17914,2022-09-04,93,2658.9441407626696
비에날씬,10.15525,2022-09-05,93,2652.7037142116233
비에날씬,9.50238,2022-09-06,93,2482.164271667388
비에날씬,8.10907,2022-09-07,93,2118.2107882919713
비에날씬,6.24203,2022-09-08,93,1630.511918979875
비에날씬,7.38057,2022-09-09,93,1927.9156546612714
비에날씬,6.875,2022-09-10,93,1795.8531828566413
비에날씬,9.9164,2022-09-11,93,2590.312509451578
비에날씬,9.95621,2022-09-12,93,2600.7114789365996
비에날씬,11.98646,2022-09-13,93,3131.0432497721913
비에날씬,12.18152,2022-09-14,93,3181.9958493137215
비에날씬,10.11544,2022-09-15,93,2642.3047447266013
비에날씬,8.38375,2022-09-16,93,2189.961326803544
비에날씬,9.98009,2022-09-17,93,2606.9492933375623
비에날씬,16.40525,2022-09-18,93,4285.2975168085695
비에날씬,10.94745,2022-09-19,93,2859.638243878391
비에날씬,10.26671,2022-09-20,93,2681.818739049616
비에날씬,9.76114,2022-09-21,93,2549.7562672449853
비에날씬,8.25636,2022-09-22,93,2156.6851468814925
비에날씬,7.38853,2022-09-23,93,1929.994926128259
비에날씬,8.59872,2022-09-24,93,2246.1147171626267
비에날씬,7.84633,2022-09-25,93,2049.5791569808803
비에날씬,7.082,2022-09-26,93,1849.9246895986523
비에날씬,8.76592,2022-09-27,93,2289.7898665697003
비에날씬,6.7914,2022-09-28,93,1774.0156081531047
비에날씬,7.24124,2022-09-29,93,1891.5205675387383
비에날씬,5.832,2022-09-30,93,1523.405929079263
비에날씬,9.19984,2022-10-01,93,2403.1362830213593
비에날씬,10.48168,2022-10-02,93,2737.9721294086985
비에날씬,10.68471,2022-10-03,93,2791.0066125672997
비에날씬,11.19426,2022-10-04,93,2924.1087201054233
비에날씬,8.94506,2022-10-05,93,2336.583923177255
비에날씬,9.46656,2022-10-06,93,2472.8075500659443
비에날씬,6.5207,2022-10-07,93,1703.3047053750256
비에날씬,8.9371,2022-10-08,93,2334.5046517102674
비에날씬,8.05334,2022-10-09,93,2103.6532758729754
비에날씬,7.16162,2022-10-10,93,1870.7226285686954
비에날씬,8.50716,2022-10-11,93,2222.1978709921027
비에날씬,9.21576,2022-10-12,93,2407.294825955334
비에날씬,7.1855,2022-10-13,93,1876.9604429696578
비에날씬,7.00636,2022-10-14,93,1830.166386362103
비에날씬,8.07722,2022-10-15,93,2109.8910902739376
비에날씬,9.13614,2022-10-16,93,2386.496886985291
비에날씬,10.73646,2022-10-17,93,2804.524489252802
비에날씬,8.51114,2022-10-18,93,2223.237506725596
비에날씬,7.97372,2022-10-19,93,2082.8553369029323
비에날씬,8.38375,2022-10-20,93,2189.961326803544
비에날씬,7.39649,2022-10-21,93,1932.0741975952465
비에날씬,6.36544,2022-10-22,93,1662.7484631684335
비에날씬,9.05254,2022-10-23,93,2364.6593122817544
비에날씬,8.03742,2022-10-24,93,2099.494732939
비에날씬,7.62738,2022-10-25,93,1992.3861308883038
비에날씬,9.40684,2022-10-26,93,2457.2077897633703
비에날씬,10.26671,2022-10-27,93,2681.818739049616
비에날씬,6.73566,2022-10-28,93,1759.455483584024
비에날씬,8.15286,2022-10-29,93,2129.649393510487
비에날씬,5.91958,2022-10-30,93,1546.2831395162934
비에날씬,8.6863,2022-10-31,93,2268.991927599657
비에날씬,10.89968,2022-11-01,93,2847.1600029263823
비에날씬,7.05812,2022-11-02,93,1843.6868751976897
비에날씬,7.2691,2022-11-03,93,1898.7980176731944
비에날씬,6.15047,2022-11-04,93,1606.595072809351
비에날씬,8.61464,2022-11-05,93,2250.273260096602
비에날씬,8.19267,2022-11-06,93,2140.0483629955083
비에날씬,8.8535,2022-11-07,93,2312.667077006731
비에날씬,9.28343,2022-11-08,93,2424.9712455748113
비에날씬,8.45541,2022-11-09,93,2208.6799943066
비에날씬,8.77786,2022-11-10,93,2292.9087737701816
비에날씬,9.1441,2022-11-11,93,2388.5761584522784
비에날씬,7.03025,2022-11-12,93,1836.4068129131495
비에날씬,9.02866,2022-11-13,93,2358.421497880792
비에날씬,8.75796,2022-11-14,93,2287.710595102713
비에날씬,7.24522,2022-11-15,93,1892.560203272232
비에날씬,7.81847,2022-11-16,93,2042.301706846424
비에날씬,7.10987,2022-11-17,93,1857.2047518831926
비에날씬,4.97213,2022-11-18,93,1298.794979793017
비에날씬,7.21337,2022-11-19,93,1884.240505254198
비에날씬,10.06369,2022-11-20,93,2628.7868680410984
비에날씬,8.04538,2022-11-21,93,2101.5740044059876
비에날씬,11.56847,2022-11-22,93,3021.857988404592
